,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Dec,Side,CabinCrowdness
195,0,1,2,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
196,0,1,2,-1.8548231878099741,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,2.7775680508393137
197,0,0,2,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,2.7775680508393137
198,0,1,2,-1.0949629753711811,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,2.7775680508393137
199,0,0,2,-0.2660245618015889,0,-0.15137937240261623,-0.2278238501895236,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,0,0,-0.5632102127537257
200,0,0,2,-0.8877283719787831,0,-0.3429035037300522,-0.27756242330464154,-0.30802725610859516,-0.2699815982609639,0.7141235836190291,0,5,0,-0.5632102127537257
201,0,0,1,-1.9239013889407734,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,2.7775680508393137
202,0,1,2,-0.9568065731095824,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,2.7775680508393137
203,2,0,1,-0.5423373663247864,0,3.1688955272492447,-0.27940459267927553,-0.0980897752770902,-0.2699815982609639,-0.2664216555173374,0,0,1,4.447957182635834
204,2,0,2,-0.4041809640631876,0,1.5644884598997404,-0.23028007602236894,-0.306263075597406,-0.26818334803196875,-0.2664216555173374,0,0,1,4.447957182635834
205,2,0,2,0.28660104724480595,0,2.691655068859568,-0.27203591518073955,0.02363867999495889,-0.2690824731464663,-0.2664216555173374,0,0,1,4.447957182635834
206,2,1,2,-0.5423373663247864,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,1,4.447957182635834
207,2,0,2,0.8392266562912007,0,1.5880365088334416,-0.27940459267927553,0.22299107775932914,-0.23131921833756755,0.6463151776368964,0,0,1,4.447957182635834
208,2,0,2,-0.8877283719787831,0,1.0935274812257176,-0.27940459267927553,0.08185663686419975,-0.05958632146852797,-0.2664216555173374,0,0,1,4.447957182635834
209,2,1,2,0.9083048574220001,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,0,1,4.447957182635834
210,2,0,2,-0.6114155674555857,0,1.8643336163222015,-0.27940459267927553,-0.30802725610859516,-0.26009122200149043,-0.2664216555173374,0,5,1,0.27198435314453423
211,2,1,2,-0.3351027629323883,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,0.27198435314453423
212,2,1,2,-0.8877283719787831,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,1,-0.5632102127537257
213,0,0,2,-0.5423373663247864,0,-0.3429035037300522,-0.27817647976285287,0.8651527838321678,-0.2699815982609639,-0.2583917127036638,0,6,1,-0.5632102127537257
214,2,0,2,0.21752284611400657,1,-0.058757046596725065,-0.27940459267927553,-0.2992063535526496,1.1991888388280973,-0.2664216555173374,0,5,1,-0.5632102127537257
215,0,1,0,2.01355607551479,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
216,0,0,2,-0.3351027629323883,0,-0.33662402401439856,-0.2751061974717962,-0.30802725610859516,0.37109460837581737,-0.19593660193064683,0,5,1,-0.5632102127537257
217,2,0,2,0.07936644385240786,0,-0.20946455977241238,-0.27940459267927553,-0.306263075597406,1.2765135986748901,-0.2664216555173374,0,5,1,-0.5632102127537257
218,0,1,0,-0.1278681595399902,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
219,2,0,2,0.21752284611400657,0,-0.2549907877109013,-0.27940459267927553,0.14360295475581886,1.02296031638657,-0.2664216555173374,0,5,1,-0.5632102127537257
220,0,0,2,0.9773830585527995,0,-0.3429035037300522,0.2658775422123873,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,5,0,-0.5632102127537257
221,1,1,2,0.9083048574220001,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,-0.5632102127537257
223,2,1,2,0.42475744950640465,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,-0.5632102127537257
226,0,1,2,-0.5423373663247864,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
229,1,0,1,1.1846176619451976,0,-0.3429035037300522,1.913391019593391,-0.30802725610859516,-0.2699815982609639,-0.2601761444400357,1,2,0,0.27198435314453423
230,1,0,2,0.28660104724480595,0,-0.3429035037300522,-0.22659573727310095,1.096260430797942,0.25510746860562833,9.469437898127822,0,2,0,0.27198435314453423
231,2,0,2,-0.5423373663247864,0,4.283503176777765,-0.27940459267927553,0.1982925506026815,-0.245705220169529,-0.2664216555173374,0,1,0,-0.5632102127537257
232,1,0,2,0.28660104724480595,0,-0.3429035037300522,-0.2787905362210642,-0.30802725610859516,7.480476888708257,0.6820038123643346,0,2,1,-0.5632102127537257
233,0,1,0,1.253695863075997,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
235,0,0,2,0.07936644385240786,0,0.18300292245594002,0.14736464577760022,0.6463944004447173,-0.2699815982609639,-0.2664216555173374,0,5,0,-0.5632102127537257
236,0,0,2,0.010288242721608514,0,0.0841011169343952,0.09824012912069366,-0.30802725610859516,-0.2699815982609639,-0.26552943964915143,0,6,0,-0.5632102127537257
237,0,0,2,-0.5423373663247864,0,0.7591451863671613,-0.17378688186692642,0.41175839245656465,-0.26818334803196875,-0.26106836030822167,1,5,0,-0.5632102127537257
238,1,1,2,-0.3351027629323883,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,4,1,-0.5632102127537257
239,2,0,1,-0.5423373663247864,0,2.2693600579818614,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,5,1,0.27198435314453423
240,2,1,2,2.1517124777763885,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,0.27198435314453423
241,0,0,2,-0.473259165193987,0,-0.3429035037300522,-0.27940459267927553,0.24416124389359853,-0.001143189026184653,-0.18433779564422936,0,5,1,-0.5632102127537257
242,1,0,2,-0.19694636067078955,0,-0.3429035037300522,2.674206971317231,-0.30802725610859516,0.6120601390611714,1.5661897377366176,0,0,1,-0.5632102127537257
243,0,0,2,-0.19694636067078955,0,-0.23929208842176716,-0.26159695539114686,-0.30802725610859516,-0.2699815982609639,0.45002768663598586,0,5,0,-0.5632102127537257
244,0,1,2,-0.05878995840919084,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
245,1,1,2,0.7010702540296021,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,1,1,-0.5632102127537257
246,0,0,2,-1.0949629753711811,0,-0.15765885211826988,-0.27940459267927553,-0.30802725610859516,0.40795873807021854,-0.26552943964915143,0,5,1,-0.5632102127537257
247,0,0,1,1.253695863075997,0,-0.3429035037300522,-0.13755755083245783,0.7363676065153623,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
248,0,0,2,2.3589470811687865,0,-0.3429035037300522,-0.26405318122399224,-0.08221215067638814,-0.2699815982609639,0.839926021033249,0,5,0,-0.5632102127537257
250,0,0,1,1.4609304664683949,0,-0.2738292268578622,1.188190342445808,-0.30802725610859516,-0.22232796719259165,-0.2664216555173374,1,5,0,-0.5632102127537257
252,0,0,2,1.1155394608143983,0,-0.3429035037300522,-0.2198411162327763,-0.30802725610859516,-0.25739384665799764,0.030686228588586197,0,6,0,-0.5632102127537257
253,0,0,2,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,3.3579398461423904,-0.2699815982609639,-0.2664216555173374,1,5,0,-0.5632102127537257
254,0,0,2,-0.5423373663247864,0,-0.3429035037300522,0.28429923595872725,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
255,0,1,0,0.010288242721608514,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
256,0,0,2,-0.473259165193987,0,-0.1137024941086944,0.12218833099093561,-0.306263075597406,-0.2699815982609639,-0.2646372237809655,1,5,0,-0.5632102127537257
257,1,1,2,-1.0258847742403818,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,0,0.27198435314453423
258,1,1,1,0.9083048574220001,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,0,0,0.27198435314453423
259,0,0,1,1.9444778743839903,0,-0.338193893943312,0.5072017302894407,-0.25686602128411073,-0.12432332971235441,-0.25482284923091997,0,5,0,-0.5632102127537257
261,1,0,2,-0.05878995840919084,0,-0.3429035037300522,0.08104654829077636,-0.2515734797505434,-0.2645868475739784,1.0362135120341593,0,3,0,-0.5632102127537257
262,0,0,1,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,0.4723330833406348,0,5,1,-0.5632102127537257
263,1,1,1,-0.680493768586385,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,-0.5632102127537257
264,1,0,1,-0.19694636067078955,0,-0.3429035037300522,2.4580590980268426,-0.30802725610859516,0.7703061592127471,-0.03266109805261673,1,3,1,1.107178919042794
265,1,1,2,-0.8186501708479837,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,1.107178919042794
267,1,0,1,-1.3712757798943787,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,1.107178919042794
268,1,0,2,0.7701484551604014,0,-0.3429035037300522,3.711962385694382,-0.15277937112395282,0.7100647765414086,-0.2664216555173374,1,1,1,-0.5632102127537257
269,1,1,2,1.4609304664683949,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
270,0,0,2,-0.3351027629323883,0,-0.20161521012784533,-0.27817647976285287,2.027747740705796,-0.2546964713145049,-0.2664216555173374,1,6,0,-0.5632102127537257
271,1,1,1,1.9444778743839903,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,4,0,-0.5632102127537257
273,0,0,2,-0.4041809640631876,0,-0.3429035037300522,-0.27940459267927553,-0.2815645484407584,-0.2699815982609639,0.9559140838974233,0,5,0,-0.5632102127537257
275,1,0,2,-0.05878995840919084,0,-0.3429035037300522,-0.020272767314093415,-0.30802725610859516,1.3942989886740744,4.342765519531316,0,0,1,-0.5632102127537257
276,1,0,1,-0.4041809640631876,0,-0.3429035037300522,0.07920437891614236,-0.30802725610859516,-0.2519990959710121,1.9364593230337896,0,2,0,-0.5632102127537257
277,0,0,2,-0.4041809640631876,0,0.23480863011008252,-0.17194471249229243,0.1488954962893862,-0.2690824731464663,-0.17630785283055578,0,0,1,-0.5632102127537257
278,0,0,2,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,2.089494058597415,-0.2699815982609639,-0.2664216555173374,1,5,1,-0.5632102127537257
279,0,0,2,-0.7495719697171844,0,1.5315211913925588,-0.27940459267927553,-0.031050915851903744,-0.2645868475739784,-0.2664216555173374,0,5,1,-0.5632102127537257
281,0,0,0,2.1517124777763885,0,-0.3319144142276583,0.05218589475484376,-0.306263075597406,-0.2699815982609639,-0.26285279204459355,1,5,0,0.27198435314453423
283,0,0,1,1.3918522653375955,0,0.17672344274028637,-0.27940459267927553,-0.30802725610859516,0.015940188149269546,-0.2664216555173374,1,5,0,0.27198435314453423
284,0,0,1,-1.9929795900715728,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
285,0,0,1,-0.19694636067078955,0,0.2630662888305239,-0.27940459267927553,-0.17747789828060048,-0.2699815982609639,0.920225449169985,0,6,0,-0.5632102127537257
287,1,0,2,-0.3351027629323883,0,-0.3429035037300522,1.334335779500105,-0.30802725610859516,-0.1171303287963737,-0.2664216555173374,1,3,1,0.27198435314453423
288,1,1,2,-0.6114155674555857,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,0.27198435314453423
289,0,0,2,-0.7495719697171844,0,-0.3429035037300522,-0.27817647976285287,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,0.27198435314453423
290,0,0,2,-0.5423373663247864,0,-0.3429035037300522,-0.2763343103882189,-0.30273471457502776,-0.2699815982609639,-0.2664216555173374,0,6,1,0.27198435314453423
292,0,1,0,-1.0949629753711811,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
293,0,1,1,0.9773830585527995,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
294,0,1,2,0.010288242721608514,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,1,-0.5632102127537257
296,1,0,2,-1.8548231878099741,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,2,1,0.27198435314453423
298,1,0,2,0.28660104724480595,0,0.35254887477858826,-0.08474869542628327,-0.30802725610859516,-0.13691108131532068,0.857770338396968,0,2,1,0.27198435314453423
299,0,0,2,-0.2660245618015889,0,-0.3429035037300522,-0.27940459267927553,0.13478205219987327,-0.2699815982609639,0.22608150372131072,0,5,0,-0.5632102127537257
300,2,1,1,0.010288242721608514,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,-0.5632102127537257
301,2,0,2,0.010288242721608514,0,8.628903140010083,-0.27817647976285287,0.06421483175230859,1.0571270707374782,-0.2664216555173374,0,5,1,-0.5632102127537257
302,0,0,2,1.046461259683599,0,0.7481560968647675,-0.2787905362210642,-0.27980036792956925,-0.2699815982609639,-0.2664216555173374,0,5,0,-0.5632102127537257
303,2,1,1,-1.8548231878099741,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,1,0.27198435314453423
304,2,0,2,-0.680493768586385,0,0.3117322566268396,-0.06509888876352066,0.8104631879853051,-0.2672842229174711,0.6766505171552188,1,5,1,0.27198435314453423
306,0,1,2,-0.7495719697171844,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,-0.5632102127537257
307,1,1,1,0.6319920528988027,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,1,-0.5632102127537257
308,0,1,0,-1.647588584417576,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
309,0,0,0,0.14844464498320722,0,-0.15294924233152965,-0.27940459267927553,-0.30802725610859516,-0.02362131688862439,0.5428181369273254,0,5,0,-0.5632102127537257
310,2,1,2,0.07936644385240786,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,0,1,-0.5632102127537257
311,0,1,1,-0.9568065731095824,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
312,2,0,2,-0.1278681595399902,0,0.33842004541836757,-0.27940459267927553,2.221807596936599,-0.2699815982609639,-0.2664216555173374,0,5,1,-0.5632102127537257
313,2,0,2,-0.473259165193987,0,-0.11998197382434804,1.4866217811365152,0.04833720715160653,-0.2672842229174711,-0.2664216555173374,1,1,0,-0.5632102127537257
315,0,1,0,-1.0258847742403818,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,0,-0.5632102127537257
316,2,0,2,-0.4041809640631876,0,2.79840622402568,-0.27940459267927553,4.940409764679028,-0.2699815982609639,-0.2664216555173374,0,5,0,-0.5632102127537257
318,1,1,1,0.49383565063720397,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,3,0,-0.5632102127537257
319,0,0,2,0.8392266562912007,0,-0.3429035037300522,0.4562350442579002,-0.30802725610859516,-0.15849008406326281,0.24392582108502986,0,5,1,-0.5632102127537257
320,0,1,2,1.4609304664683949,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,0.27198435314453423
321,0,1,0,0.21752284611400657,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,6,1,0.27198435314453423
322,0,0,0,-0.19694636067078955,0,-0.11056275425086759,-0.27940459267927553,0.49114651546007493,-0.2699815982609639,-0.1879066591169732,0,5,1,-0.5632102127537257
323,0,0,2,-0.9568065731095824,0,0.21910993082094843,-0.14922462353847313,-0.24980929923935427,-0.2699815982609639,-0.16649347828051023,0,5,1,-0.5632102127537257
324,0,0,1,0.28660104724480595,0,-0.3429035037300522,-0.25729856018366754,-0.30802725610859516,-0.018226566201638855,0.10563236151620656,1,5,1,-0.5632102127537257
326,2,0,2,-0.19694636067078955,0,4.102968134952723,-0.21370055165066298,7.537283477149409,-0.25649472154350006,-0.26285279204459355,0,5,0,0.27198435314453423
327,2,1,2,2.2207906789071874,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,0.27198435314453423
328,0,0,2,-0.3351027629323883,0,-0.3429035037300522,-0.27940459267927553,0.7363676065153623,-0.11083645299489057,-0.2146731351625519,1,6,1,-0.5632102127537257
329,0,0,2,0.07936644385240786,0,-0.3429035037300522,-0.22106922914919896,-0.30802725610859516,0.12653257723247305,0.6463151776368964,0,5,0,-0.5632102127537257
330,2,1,2,-0.3351027629323883,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,1,5,0,-0.5632102127537257
332,0,1,2,0.8392266562912007,0,-0.3429035037300522,-0.27940459267927553,-0.30802725610859516,-0.2699815982609639,-0.2664216555173374,0,6,0,-0.5632102127537257
333,0,0,2,-0.6114155674555857,0,-0.3429035037300522,-0.27940459267927553,0.6763854691349322,-0.2699815982609639,-0.061212005834567346,0,0,0,-0.5632102127537257
334,0,0,2,-0.473259165193987,0,-0.1607985919760967,-0.27940459267927553,1.0786186256860508,-0.2645868475739784,-0.2664216555173374,1,6,1,-0.5632102127537257
335,1,0,1,2.3589470811687865,0,-0.3429035037300522,0.37640770469042706,-0.30802725610859516,-0.11173557810938815,7.0390418731892765,0,2,1,-0.5632102127537257
336,1,0,1,-0.7495719697171844,0,-0.31621571493852424,-0.14738245416383913,-0.30097053406383867,4.344328489340666,0.35545280460827444,0,3,1,4.447957182635834
